metodo,x,y,regimen,fecha,q,temporada
UMAP,13.0431,8.161,base,2017-08-09,7.4,seca
UMAP,13.0145,8.0379,base,2017-08-10,7.4,seca
UMAP,13.2393,7.8399,base,2017-08-14,7.4,seca
UMAP,13.2558,7.7483,base,2017-08-15,7.3,seca
UMAP,13.6853,7.5439,base,2017-08-20,7.0,seca
UMAP,14.6195,9.3823,base,2017-09-07,7.5,seca
UMAP,14.6841,9.5447,base,2017-09-09,7.5,seca
UMAP,14.6941,9.6555,base,2017-09-10,7.5,seca
UMAP,14.0804,10.0099,base,2017-09-16,7.4,seca
UMAP,13.1976,10.5064,base,2017-09-18,7.3,seca
UMAP,12.8021,10.9122,base,2017-09-21,7.3,seca
UMAP,12.6763,11.038,base,2017-09-22,7.2,seca
UMAP,11.4409,11.386,base,2017-09-30,6.9,seca
UMAP,11.2983,11.3185,base,2017-10-01,7.9,seca
UMAP,10.7275,10.7796,base,2017-10-06,7.7,seca
UMAP,10.7156,10.6972,base,2017-10-07,7.7,seca
UMAP,10.7139,10.0922,base,2017-10-10,7.4,seca
UMAP,10.7763,9.8484,base,2017-10-11,7.3,seca
UMAP,11.2819,8.6159,base,2017-10-19,7.1,seca
UMAP,11.471,8.2136,base,2017-10-22,7.1,seca
UMAP,10.5083,6.6024,base,2017-11-07,6.2,seca
UMAP,10.1237,6.7743,base,2017-11-10,6.2,seca
UMAP,10.0486,6.9148,base,2017-11-11,6.2,seca
UMAP,9.9501,7.2793,base,2017-11-15,6.2,seca
UMAP,10.2235,7.5835,base,2017-11-18,6.1,seca
UMAP,10.8523,7.8782,base,2017-11-22,6.1,seca
UMAP,11.2753,7.7621,base,2017-11-24,6.1,seca
UMAP,12.0592,7.5184,base,2017-11-27,6.0,seca
UMAP,12.1222,7.3492,base,2017-11-28,6.0,seca
UMAP,11.9559,7.3499,base,2017-11-29,6.0,seca
UMAP,11.7391,6.8901,base,2017-12-02,6.2,humeda
UMAP,11.8,6.7481,base,2017-12-04,6.2,humeda
UMAP,11.6925,6.6979,base,2017-12-05,6.2,humeda
UMAP,10.9907,10.387,base,2017-12-16,6.2,humeda
UMAP,11.8083,8.9167,base,2018-01-02,6.9,humeda
UMAP,12.0246,8.5567,base,2018-01-04,6.9,humeda
UMAP,12.0993,7.8276,base,2018-01-08,6.9,humeda
UMAP,12.0298,8.0716,base,2018-01-09,6.9,humeda
UMAP,11.8612,8.2096,base,2018-01-10,7.0,humeda
UMAP,9.758,8.9877,base,2018-01-13,9.2,humeda
UMAP,9.3715,9.0722,base,2018-01-30,10.7,humeda
UMAP,9.2706,8.9269,base,2018-02-02,15.2,humeda
UMAP,9.0761,8.8543,base,2018-02-05,15.1,humeda
UMAP,8.943,8.8648,base,2018-02-08,14.5,humeda
UMAP,8.6458,8.3176,base,2018-02-16,14.3,humeda
UMAP,8.5976,8.0763,base,2018-02-20,15.1,humeda
UMAP,8.5797,8.017,base,2018-02-21,15.0,humeda
UMAP,8.5855,7.7979,base,2018-02-24,14.4,humeda
UMAP,8.3172,6.9942,base,2018-03-11,15.1,humeda
UMAP,8.4755,7.144,base,2018-03-12,15.6,humeda
UMAP,8.674,7.5049,base,2018-03-16,14.8,humeda
UMAP,7.9883,8.2158,base,2018-03-22,15.9,humeda
UMAP,7.8895,8.3589,base,2018-03-23,22.6,humeda
UMAP,7.8081,8.3409,base,2018-03-24,27.8,humeda
UMAP,7.196,8.1878,base,2018-03-30,23.4,humeda
UMAP,7.0707,8.0795,base,2018-04-01,23.1,humeda
UMAP,7.1178,7.594,base,2018-04-06,19.5,humeda
UMAP,7.4188,6.4267,base,2018-04-23,15.0,humeda
UMAP,7.4421,6.3351,base,2018-04-25,14.2,humeda
UMAP,7.4958,6.2881,base,2018-04-26,13.7,humeda
UMAP,8.0942,5.5299,base,2018-05-14,9.2,seca
UMAP,8.8722,5.1226,base,2018-05-21,8.6,seca
UMAP,9.5642,5.3185,base,2018-05-28,8.2,seca
UMAP,9.5536,5.6215,base,2018-05-31,8.2,seca
UMAP,10.4089,6.2583,base,2018-06-07,7.2,seca
UMAP,10.1941,7.6727,base,2018-06-28,5.9,seca
UMAP,10.4316,8.1845,base,2018-07-07,6.7,seca
UMAP,11.4006,8.1141,base,2018-07-15,6.4,seca
UMAP,11.0522,6.9842,base,2018-07-28,4.8,seca
UMAP,10.9659,6.9886,base,2018-07-29,4.8,seca
UMAP,10.9858,9.4818,base,2018-08-17,6.2,seca
UMAP,11.0444,9.3889,base,2018-08-18,6.2,seca
UMAP,11.26,8.9737,base,2018-08-21,6.1,seca
UMAP,11.3658,8.8197,base,2018-08-22,6.0,seca
UMAP,12.1289,7.0509,base,2018-09-05,6.8,seca
UMAP,12.2571,6.7895,base,2018-09-07,6.7,seca
UMAP,13.5027,6.2138,base,2018-09-18,6.5,seca
UMAP,13.3989,6.4945,base,2018-09-24,6.4,seca
UMAP,12.4033,10.0579,base,2018-10-04,6.5,seca
UMAP,12.3509,10.3983,base,2018-10-07,6.4,seca
UMAP,12.3314,10.4336,base,2018-10-08,6.4,seca
UMAP,11.4728,10.6128,base,2018-10-15,6.2,seca
UMAP,11.3334,10.623,base,2018-10-16,6.2,seca
UMAP,11.3278,10.6121,base,2018-10-17,6.2,seca
UMAP,11.2873,10.0802,base,2018-10-23,6.1,seca
UMAP,11.5356,9.4387,base,2018-10-28,6.0,seca
UMAP,12.3611,10.4488,base,2018-11-06,5.9,seca
UMAP,12.2594,10.7155,base,2018-11-09,5.9,seca
UMAP,11.4559,11.085,base,2018-11-15,5.7,seca
UMAP,11.3924,11.1497,base,2018-11-16,5.7,seca
UMAP,11.1441,11.0243,base,2018-11-18,5.5,seca
UMAP,11.0445,10.9837,base,2018-11-19,5.5,seca
UMAP,10.9856,10.8601,base,2018-11-20,5.4,seca
UMAP,10.8719,10.5141,base,2018-11-22,5.3,seca
UMAP,10.7886,9.4283,base,2018-11-27,5.1,seca
UMAP,11.6961,8.0906,base,2018-12-08,5.6,humeda
UMAP,12.0357,7.0931,base,2018-12-16,6.3,humeda
UMAP,11.8247,6.6275,base,2018-12-22,6.6,humeda
UMAP,11.7691,6.6101,base,2018-12-23,6.6,humeda
UMAP,10.1903,8.3661,base,2018-12-27,6.6,humeda
UMAP,10.04,8.8119,base,2018-12-30,6.6,humeda
UMAP,10.0259,8.8566,base,2018-12-31,6.6,humeda
UMAP,10.0537,8.9199,base,2019-01-01,6.9,humeda
UMAP,10.3112,9.4673,base,2019-01-05,6.9,humeda
UMAP,10.355,9.5975,base,2019-01-06,6.9,humeda
UMAP,10.5435,9.8498,base,2019-01-08,6.9,humeda
UMAP,10.2067,9.9516,base,2019-01-10,6.9,humeda
UMAP,9.6751,10.0451,base,2019-01-15,9.3,humeda
UMAP,9.2618,9.9759,base,2019-01-24,10.3,humeda
UMAP,9.0896,9.9301,base,2019-01-26,10.4,humeda
UMAP,8.4406,9.4289,base,2019-02-04,15.2,humeda
UMAP,8.4168,9.4024,base,2019-02-06,15.2,humeda
UMAP,8.3961,9.3854,base,2019-02-07,15.2,humeda
UMAP,7.9899,9.1864,base,2019-02-10,15.2,humeda
UMAP,7.9867,9.173,base,2019-02-11,15.1,humeda
UMAP,7.7871,8.869,base,2019-02-13,15.1,humeda
UMAP,7.7226,8.7547,base,2019-02-15,14.7,humeda
UMAP,7.6212,8.5427,base,2019-02-18,14.5,humeda
UMAP,7.4898,8.431,base,2019-02-22,14.2,humeda
UMAP,7.5287,8.439,base,2019-02-23,14.5,humeda
UMAP,7.362,7.7125,base,2019-03-12,15.7,humeda
UMAP,7.2863,7.5608,base,2019-03-18,15.0,humeda
UMAP,7.3244,7.3872,base,2019-03-22,15.0,humeda
UMAP,7.3445,7.2484,base,2019-03-25,13.2,humeda
UMAP,7.3713,6.9653,base,2019-03-28,13.2,humeda
UMAP,7.3473,6.9868,base,2019-03-29,13.2,humeda
UMAP,7.6661,6.3349,base,2019-04-12,13.7,humeda
UMAP,7.8661,6.0215,base,2019-04-19,13.7,humeda
UMAP,8.2699,5.8783,base,2019-05-02,8.5,seca
UMAP,8.3652,5.8417,base,2019-05-03,8.4,seca
UMAP,8.5819,5.7661,base,2019-05-06,8.2,seca
UMAP,8.7711,5.6951,base,2019-05-07,8.2,seca
UMAP,9.1938,5.4213,base,2019-05-10,8.2,seca
UMAP,9.2434,5.443,base,2019-05-11,8.2,seca
UMAP,9.5364,5.2276,base,2019-05-13,8.2,seca
UMAP,11.1072,4.3505,base,2019-06-06,5.9,seca
UMAP,11.1709,4.3759,base,2019-06-07,5.9,seca
UMAP,11.4497,4.5533,base,2019-06-12,5.9,seca
UMAP,11.6339,4.7306,base,2019-06-14,5.9,seca
UMAP,12.4352,5.4656,base,2019-06-23,5.9,seca
UMAP,13.4053,10.1411,base,2019-07-08,4.8,seca
UMAP,12.4261,10.8532,base,2019-07-14,4.8,seca
UMAP,12.2779,10.9761,base,2019-07-15,4.8,seca
UMAP,11.9497,11.0235,base,2019-07-17,4.8,seca
UMAP,11.6179,10.9881,base,2019-07-19,4.8,seca
UMAP,11.6067,10.9258,base,2019-07-20,4.8,seca
UMAP,11.2275,10.4997,base,2019-07-25,4.8,seca
UMAP,11.1605,10.3869,base,2019-07-26,4.8,seca
UMAP,11.1577,9.91,base,2019-07-28,4.8,seca
UMAP,11.5886,9.0121,base,2019-08-03,5.9,seca
UMAP,11.6819,8.9524,base,2019-08-04,5.8,seca
UMAP,11.896,8.4621,base,2019-08-07,5.6,seca
UMAP,12.0148,8.2697,base,2019-08-09,5.6,seca
UMAP,12.5222,6.5591,base,2019-08-22,5.6,seca
UMAP,12.695,6.2363,base,2019-08-25,5.6,seca
UMAP,14.2041,6.5366,base,2019-09-07,6.3,seca
UMAP,14.3377,6.6509,base,2019-09-10,6.2,seca
UMAP,14.5371,6.81,base,2019-09-13,6.1,seca
UMAP,14.6657,6.8509,base,2019-09-14,6.1,seca
UMAP,15.2073,7.9433,base,2019-09-20,4.8,seca
UMAP,13.229,10.434,base,2019-09-23,6.5,seca
UMAP,13.1221,10.5966,base,2019-09-24,6.5,seca
UMAP,10.8141,11.0623,base,2019-10-10,6.5,seca
UMAP,10.5696,10.1439,base,2019-10-16,6.4,seca
UMAP,10.7832,9.4883,base,2019-10-18,8.4,seca
UMAP,11.0387,8.8755,base,2019-10-22,9.2,seca
UMAP,11.4342,7.7588,base,2019-10-30,8.5,seca
UMAP,11.2697,6.9207,base,2019-11-05,6.4,seca
UMAP,11.2226,6.7868,base,2019-11-06,6.4,seca
UMAP,9.8818,7.3294,base,2019-11-24,6.5,seca
UMAP,10.2553,7.7315,base,2019-11-28,6.5,seca
UMAP,12.0876,6.8505,base,2019-12-07,6.6,humeda
UMAP,10.1684,8.7148,base,2019-12-13,7.2,humeda
UMAP,10.095,8.8176,base,2019-12-14,8.0,humeda
UMAP,9.9588,9.0297,base,2019-12-15,11.8,humeda
UMAP,8.8134,9.4947,base,2019-12-22,23.2,humeda
UMAP,8.7929,9.5395,base,2019-12-23,22.4,humeda
UMAP,8.3235,9.4843,base,2019-12-27,18.5,humeda
UMAP,8.1183,9.3482,base,2019-12-30,16.1,humeda
UMAP,7.914,9.0026,base,2020-01-04,9.2,humeda
UMAP,8.0575,8.5545,base,2020-01-10,9.1,humeda
UMAP,8.084,8.468,base,2020-01-12,9.1,humeda
UMAP,8.252,8.1831,base,2020-01-15,8.8,humeda
UMAP,8.3095,8.091,base,2020-01-16,8.6,humeda
UMAP,8.4079,7.9465,base,2020-01-18,8.3,humeda
UMAP,8.3935,7.9077,base,2020-01-19,8.3,humeda
UMAP,8.4728,7.9417,base,2020-01-20,9.1,humeda
UMAP,8.543,7.9792,base,2020-01-23,9.2,humeda
UMAP,8.8004,8.8956,base,2020-02-02,25.3,humeda
UMAP,8.5762,9.3897,base,2020-02-07,27.5,humeda
UMAP,8.1659,9.3205,base,2020-02-11,18.3,humeda
UMAP,7.7488,8.8916,base,2020-02-19,15.5,humeda
UMAP,7.7222,8.8042,base,2020-02-20,15.4,humeda
UMAP,7.6336,8.7627,base,2020-02-22,15.3,humeda
UMAP,7.5696,8.6146,base,2020-02-24,15.3,humeda
UMAP,7.5449,8.5743,base,2020-02-26,15.2,humeda
UMAP,7.5277,8.416,base,2020-03-01,13.2,humeda
UMAP,7.6205,7.8604,base,2020-03-07,13.2,humeda
UMAP,7.6514,7.7299,base,2020-03-08,13.2,humeda
UMAP,7.9346,6.3502,base,2020-03-16,13.2,humeda
UMAP,7.9508,6.2987,base,2020-03-17,13.2,humeda
UMAP,8.2834,6.183,base,2020-03-21,13.2,humeda
UMAP,8.2612,6.0874,base,2020-03-23,13.2,humeda
UMAP,8.388,5.9829,base,2020-03-26,13.2,humeda
UMAP,8.4805,5.8681,base,2020-03-28,13.2,humeda
UMAP,8.4744,5.9676,base,2020-04-02,18.3,humeda
UMAP,8.6112,6.7534,base,2020-04-06,16.5,humeda
UMAP,8.4807,6.6006,base,2020-04-08,15.8,humeda
UMAP,8.7994,6.1776,base,2020-04-14,15.1,humeda
UMAP,8.9213,6.086,base,2020-04-15,14.7,humeda
UMAP,8.9612,5.9059,base,2020-04-18,13.7,humeda
UMAP,9.0879,5.8143,base,2020-04-22,13.7,humeda
UMAP,9.1411,5.7615,base,2020-04-24,13.7,humeda
UMAP,9.4862,5.3513,base,2020-05-13,8.5,seca
UMAP,9.8172,5.1605,base,2020-05-18,8.2,seca
UMAP,10.051,4.9745,base,2020-05-21,8.2,seca
UMAP,10.2419,4.5681,base,2020-05-27,8.2,seca
UMAP,10.5176,4.3981,base,2020-05-30,8.2,seca
UMAP,10.9029,4.5751,base,2020-06-05,7.1,seca
UMAP,12.3856,6.3169,base,2020-06-22,5.9,seca
UMAP,12.5231,5.9775,base,2020-06-25,5.9,seca
UMAP,12.8915,5.8723,base,2020-06-28,5.9,seca
UMAP,13.0987,6.2919,base,2020-07-02,6.6,seca
UMAP,13.0578,6.8862,base,2020-07-07,5.7,seca
UMAP,13.0122,7.5287,base,2020-07-11,5.3,seca
UMAP,12.9707,7.8544,base,2020-07-13,5.2,seca
UMAP,12.9784,8.0879,base,2020-07-15,5.2,seca
UMAP,12.9191,8.1397,base,2020-07-16,5.1,seca
UMAP,12.9486,8.2176,base,2020-07-18,4.8,seca
UMAP,13.1751,7.7991,base,2020-07-27,4.8,seca
UMAP,13.3197,7.7352,base,2020-07-28,4.8,seca
UMAP,14.1961,7.2306,base,2020-08-07,6.2,seca
UMAP,14.2653,7.2183,base,2020-08-08,6.2,seca
UMAP,14.3807,7.1628,base,2020-08-09,6.2,seca
UMAP,15.2508,7.1961,base,2020-08-20,5.6,seca
UMAP,15.3449,7.2969,base,2020-08-22,5.6,seca
UMAP,15.4217,7.5071,base,2020-08-29,5.6,seca
UMAP,15.3991,7.6124,base,2020-08-30,5.6,seca
UMAP,15.3664,7.8388,base,2020-08-31,5.6,seca
UMAP,15.3108,8.207,base,2020-09-02,7.2,seca
UMAP,15.1986,8.6299,base,2020-09-04,7.3,seca
UMAP,14.6984,9.5802,base,2020-09-13,6.8,seca
UMAP,14.1938,9.4115,base,2020-09-20,7.1,seca
UMAP,13.9819,9.1819,base,2020-09-24,7.0,seca
UMAP,13.7692,8.8293,base,2020-10-01,7.6,seca
UMAP,13.6214,8.7638,base,2020-10-03,7.1,seca
UMAP,13.544,8.4725,base,2020-10-07,6.1,seca
UMAP,13.5074,8.4497,base,2020-10-08,6.0,seca
UMAP,13.4767,8.3991,base,2020-10-09,6.6,seca
UMAP,13.527,8.2555,base,2020-10-11,6.3,seca
UMAP,13.8128,8.1382,base,2020-10-21,8.3,seca
UMAP,13.8245,8.2209,base,2020-10-22,8.4,seca
UMAP,13.3142,10.2238,base,2020-10-29,8.2,seca
UMAP,13.1681,10.4228,base,2020-10-30,7.9,seca
UMAP,12.7745,10.8341,base,2020-11-02,6.4,seca
UMAP,12.3593,11.068,base,2020-11-05,5.7,seca
UMAP,12.1808,11.1703,base,2020-11-06,5.6,seca
UMAP,11.3235,11.1217,base,2020-11-12,5.4,seca
UMAP,11.1921,11.0625,base,2020-11-13,5.5,seca
UMAP,10.914,10.7521,base,2020-11-16,6.2,seca
UMAP,10.8072,10.3361,base,2020-11-19,5.7,seca
UMAP,10.9255,9.6186,base,2020-11-22,5.7,seca
UMAP,11.192,9.1401,base,2020-11-25,5.1,seca
UMAP,11.3472,8.9095,base,2020-11-27,4.7,seca
UMAP,11.562,8.1745,base,2020-12-05,14.7,humeda
UMAP,9.4299,9.3113,base,2020-12-11,14.2,humeda
UMAP,9.4028,9.3907,base,2020-12-13,11.0,humeda
UMAP,9.1607,9.0239,base,2020-12-23,16.3,humeda
UMAP,9.0867,8.9618,base,2020-12-24,18.2,humeda
UMAP,8.8771,9.2316,base,2020-12-27,36.3,humeda
UMAP,8.8053,9.5148,crecida,2020-12-28,56.1,humeda
UMAP,8.6428,9.9221,crecida,2020-12-29,53.7,humeda
UMAP,8.2303,10.0837,crecida,2021-01-02,42.6,humeda
UMAP,8.1157,10.0643,crecida,2021-01-03,69.2,humeda
UMAP,8.0289,10.0021,crecida,2021-01-04,70.5,humeda
UMAP,7.9111,9.9968,crecida,2021-01-05,71.3,humeda
UMAP,7.7347,10.0004,crecida,2021-01-06,69.0,humeda
UMAP,7.5483,9.7906,crecida,2021-01-07,76.8,humeda
UMAP,7.3754,9.6975,crecida,2021-01-08,75.1,humeda
UMAP,5.1131,7.9954,crecida,2021-01-09,70.4,humeda
UMAP,5.0198,7.9333,crecida,2021-01-10,65.4,humeda
UMAP,4.9698,7.9071,crecida,2021-01-11,69.0,humeda
UMAP,4.9305,7.8936,crecida,2021-01-12,64.0,humeda
UMAP,4.8976,7.9015,crecida,2021-01-13,66.7,humeda
UMAP,4.7805,7.8197,crecida,2021-01-14,81.2,humeda
UMAP,4.7581,7.8393,crecida,2021-01-15,93.1,humeda
UMAP,4.7166,7.8136,crecida,2021-01-16,82.9,humeda
UMAP,4.6717,7.775,crecida,2021-01-17,67.5,humeda
UMAP,4.6519,7.7347,crecida,2021-01-18,60.6,humeda
UMAP,4.6548,7.7621,crecida,2021-01-19,54.9,humeda
UMAP,4.6015,7.7321,crecida,2021-01-20,56.8,humeda
UMAP,4.5619,7.7058,crecida,2021-01-21,55.5,humeda
UMAP,4.4909,7.6012,crecida,2021-01-22,51.6,humeda
UMAP,4.4578,7.6163,crecida,2021-01-23,48.2,humeda
UMAP,4.4257,7.5825,crecida,2021-01-24,46.1,humeda
UMAP,4.3802,7.5772,crecida,2021-01-25,69.2,humeda
UMAP,4.3658,7.5134,crecida,2021-01-26,85.5,humeda
UMAP,4.332,7.4499,crecida,2021-01-27,85.4,humeda
UMAP,4.3039,7.4445,crecida,2021-01-28,77.7,humeda
UMAP,4.2559,7.4025,crecida,2021-01-29,68.8,humeda
UMAP,4.2474,7.3198,crecida,2021-01-30,60.2,humeda
UMAP,4.2325,7.3132,crecida,2021-01-31,64.6,humeda
UMAP,4.1826,7.2385,crecida,2021-02-01,68.3,humeda
UMAP,4.1239,7.2508,crecida,2021-02-02,71.9,humeda
UMAP,4.1267,7.2049,crecida,2021-02-03,69.5,humeda
UMAP,4.1321,7.1595,crecida,2021-02-04,61.7,humeda
UMAP,4.144,7.0875,crecida,2021-02-05,60.7,humeda
UMAP,4.143,6.9984,crecida,2021-02-06,69.7,humeda
UMAP,4.1036,7.079,crecida,2021-02-07,72.1,humeda
UMAP,4.1062,7.1011,crecida,2021-02-08,59.6,humeda
UMAP,4.099,7.0524,crecida,2021-02-09,49.5,humeda
UMAP,4.1034,6.9632,crecida,2021-02-10,41.6,humeda
UMAP,4.0811,6.904,base,2021-02-11,35.3,humeda
UMAP,4.1356,6.6596,base,2021-02-14,22.3,humeda
UMAP,4.2203,6.2013,base,2021-02-16,18.3,humeda
UMAP,4.4784,5.2869,base,2021-02-23,15.1,humeda
UMAP,4.5088,5.1891,base,2021-02-24,14.6,humeda
UMAP,4.9506,4.562,crecida,2021-03-08,65.2,humeda
UMAP,4.9475,4.6272,crecida,2021-03-09,58.1,humeda
UMAP,4.997,4.597,crecida,2021-03-10,59.5,humeda
UMAP,5.012,4.7108,crecida,2021-03-11,62.7,humeda
UMAP,4.9981,4.6893,crecida,2021-03-12,56.5,humeda
UMAP,5.0262,4.7716,crecida,2021-03-13,54.7,humeda
UMAP,5.0951,4.8479,crecida,2021-03-14,43.6,humeda
UMAP,5.086,4.9059,crecida,2021-03-15,49.0,humeda
UMAP,5.0755,5.0054,crecida,2021-03-16,45.3,humeda
UMAP,5.027,5.2769,crecida,2021-03-17,46.9,humeda
UMAP,4.9998,5.5905,crecida,2021-03-18,55.0,humeda
UMAP,4.9607,5.7661,crecida,2021-03-19,46.7,humeda
UMAP,4.9015,6.0552,base,2021-03-21,32.2,humeda
UMAP,4.9065,6.2147,crecida,2021-03-24,50.8,humeda
UMAP,4.9204,6.336,crecida,2021-03-25,66.3,humeda
UMAP,4.9401,6.4349,crecida,2021-03-26,84.0,humeda
UMAP,4.9345,6.4387,crecida,2021-03-27,76.7,humeda
UMAP,4.9772,6.5195,crecida,2021-03-28,68.0,humeda
UMAP,5.0173,6.5961,crecida,2021-03-29,54.9,humeda
UMAP,5.0487,6.6439,crecida,2021-03-30,54.9,humeda
UMAP,5.0202,6.7687,crecida,2021-03-31,53.5,humeda
UMAP,5.0077,6.8724,crecida,2021-04-01,54.6,humeda
UMAP,4.9614,7.0798,crecida,2021-04-02,51.3,humeda
UMAP,4.9655,7.1909,crecida,2021-04-03,45.0,humeda
UMAP,4.8808,7.1905,crecida,2021-04-04,45.9,humeda
UMAP,4.8652,7.1862,crecida,2021-04-05,42.6,humeda
UMAP,4.778,7.2748,crecida,2021-04-06,44.2,humeda
UMAP,4.7484,7.2033,crecida,2021-04-07,46.7,humeda
UMAP,4.6393,7.243,crecida,2021-04-08,58.4,humeda
UMAP,4.6091,7.2364,crecida,2021-04-09,64.1,humeda
UMAP,4.4975,7.2444,crecida,2021-04-10,54.0,humeda
UMAP,4.4209,7.2663,crecida,2021-04-11,56.5,humeda
UMAP,4.3599,7.1748,crecida,2021-04-12,45.9,humeda
UMAP,4.584,5.3627,base,2021-04-29,15.4,humeda
UMAP,4.6436,5.2215,base,2021-04-30,14.8,humeda
UMAP,4.8201,4.8914,base,2021-05-02,13.4,seca
UMAP,5.1738,4.4262,base,2021-05-11,11.7,seca
UMAP,5.2235,4.3595,base,2021-05-12,11.3,seca
UMAP,5.4668,4.2515,base,2021-05-18,10.1,seca
UMAP,5.502,4.1447,base,2021-05-21,9.6,seca
UMAP,5.8952,3.9562,base,2021-05-27,8.9,seca
UMAP,6.0743,3.9084,base,2021-05-29,9.0,seca
UMAP,6.4284,3.7624,base,2021-06-02,8.6,seca
UMAP,7.6071,3.4804,base,2021-06-08,8.2,seca
UMAP,8.9999,3.4043,base,2021-06-12,8.2,seca
UMAP,9.6895,3.425,base,2021-06-14,8.3,seca
UMAP,11.8017,3.672,base,2021-06-23,7.5,seca
UMAP,12.428,3.9856,base,2021-06-27,7.2,seca
UMAP,12.5502,4.0453,base,2021-06-28,7.2,seca
UMAP,12.7149,4.0884,base,2021-06-30,7.0,seca
UMAP,13.076,4.1856,base,2021-07-05,7.7,seca
UMAP,13.3877,4.2777,base,2021-07-08,7.5,seca
UMAP,13.774,4.5403,base,2021-07-13,7.3,seca
UMAP,13.8741,4.6206,base,2021-07-15,7.1,seca
UMAP,14.1237,4.9674,base,2021-07-18,7.0,seca
UMAP,14.2049,5.1167,base,2021-07-19,6.8,seca
UMAP,14.5876,5.9323,base,2021-07-28,6.8,seca
UMAP,14.7661,7.2067,base,2021-08-06,6.8,seca
UMAP,14.7653,7.5696,base,2021-08-11,6.6,seca
UMAP,14.4325,8.9143,base,2021-08-20,7.4,seca
UMAP,14.5265,9.1525,base,2021-08-23,7.7,seca
UMAP,14.2991,9.8841,base,2021-09-02,7.7,seca
UMAP,13.9887,9.7079,base,2021-09-06,7.4,seca
UMAP,13.5382,9.2047,base,2021-09-13,8.2,seca
UMAP,13.5359,9.1447,base,2021-09-14,7.6,seca
UMAP,13.4297,9.03,base,2021-09-16,7.5,seca
UMAP,13.0941,8.5497,base,2021-09-21,7.3,seca
UMAP,13.1328,8.5299,base,2021-09-22,7.2,seca
UMAP,13.1114,8.3202,base,2021-09-25,6.7,seca
UMAP,13.3271,8.0193,base,2021-10-01,6.6,seca
UMAP,10.0061,9.7497,base,2021-10-20,11.1,seca
UMAP,10.3602,9.794,base,2021-10-23,9.3,seca
UMAP,10.4943,9.8264,base,2021-10-24,8.5,seca
UMAP,12.5007,8.7425,base,2021-11-14,6.6,seca
UMAP,12.6419,8.2935,base,2021-11-20,6.6,seca
UMAP,9.5363,9.8027,base,2021-12-07,24.9,humeda
UMAP,9.5073,9.7302,base,2021-12-08,32.1,humeda
UMAP,9.4156,9.6769,base,2021-12-10,17.5,humeda
UMAP,9.7091,9.8466,base,2021-12-14,9.2,humeda
UMAP,10.0055,10.1728,base,2021-12-18,7.4,humeda
UMAP,10.3552,9.4735,base,2021-12-24,6.8,humeda
UMAP,10.6861,8.6017,base,2021-12-31,7.3,humeda
UMAP,10.8332,8.0758,base,2022-01-04,7.3,humeda
UMAP,10.8718,7.6525,base,2022-01-07,7.6,humeda
UMAP,10.2948,6.6646,base,2022-01-12,6.9,humeda
UMAP,9.6732,5.9195,base,2022-01-18,7.5,humeda
UMAP,9.9899,5.5414,base,2022-01-24,9.6,humeda
UMAP,10.3443,6.0183,base,2022-01-29,9.0,humeda
UMAP,9.9121,8.8246,base,2022-02-02,9.4,humeda
UMAP,9.5099,9.8178,base,2022-02-08,27.6,humeda
UMAP,9.5589,9.7877,base,2022-02-09,27.5,humeda
UMAP,9.1871,9.8904,crecida,2022-02-12,58.7,humeda
UMAP,8.9421,9.8895,crecida,2022-02-13,56.8,humeda
UMAP,8.9231,9.8744,crecida,2022-02-14,41.5,humeda
UMAP,8.8067,9.9173,base,2022-02-15,32.7,humeda
UMAP,8.8021,9.8978,crecida,2022-02-18,44.7,humeda
UMAP,8.7841,9.8923,crecida,2022-02-19,44.1,humeda
UMAP,8.6229,9.9271,base,2022-02-20,38.7,humeda
UMAP,7.9808,9.7557,crecida,2022-02-26,49.9,humeda
UMAP,7.9581,9.7145,crecida,2022-02-27,49.9,humeda
UMAP,7.7844,9.7292,crecida,2022-02-28,41.0,humeda
UMAP,7.7067,9.6494,crecida,2022-03-01,44.4,humeda
UMAP,7.5842,9.6009,crecida,2022-03-02,51.4,humeda
UMAP,7.4757,9.5616,crecida,2022-03-03,59.9,humeda
UMAP,7.3459,9.4042,crecida,2022-03-04,60.7,humeda
UMAP,5.2235,8.0101,crecida,2022-03-05,54.9,humeda
UMAP,5.0988,7.9244,crecida,2022-03-06,49.3,humeda
UMAP,4.9781,7.87,crecida,2022-03-07,57.4,humeda
UMAP,4.8264,7.7888,crecida,2022-03-08,58.0,humeda
UMAP,4.7876,7.769,crecida,2022-03-09,56.3,humeda
UMAP,4.7286,7.7497,crecida,2022-03-10,56.5,humeda
UMAP,4.6662,7.6857,crecida,2022-03-11,58.1,humeda
UMAP,4.6179,7.6989,crecida,2022-03-12,66.2,humeda
UMAP,4.6732,7.7113,crecida,2022-03-13,76.2,humeda
UMAP,4.6781,7.7425,crecida,2022-03-14,82.1,humeda
UMAP,4.6078,7.6804,crecida,2022-03-15,71.0,humeda
UMAP,4.5293,7.6967,crecida,2022-03-16,58.6,humeda
UMAP,4.4442,7.6066,crecida,2022-03-17,48.4,humeda
UMAP,4.483,6.7951,crecida,2022-03-28,50.9,humeda
UMAP,4.4329,6.7595,crecida,2022-03-29,51.0,humeda
UMAP,4.4413,6.6999,crecida,2022-03-30,58.1,humeda
UMAP,4.4413,6.721,crecida,2022-03-31,66.3,humeda
